time_sec,RMSE,crps_norm,coverage90,sigma_tau,sigma_u,l_u,tau_u,l_v,tau_v,sigma_v,sigma_S,l_S,tau_S
0.0,0.04451579198034598,0.02505216791786384,0.871,3.8459951099224395e-07,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
86400.0,0.049435929986794885,0.02729730238602764,0.8492,3.657169899524359e-07,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
172800.0,0.04862931562457115,0.027292615078554287,0.8402,5.128911229834116e-07,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
259200.0,0.04965750644074171,0.027228115306201568,0.8466,4.481174297132298e-07,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
345600.0,0.052944392253314404,0.029312570415851984,0.8092,4.2089417799766374e-07,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
432000.0,0.04141061958441862,0.023329165618541266,0.8738,2.8132490793757033e-07,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
518400.0,0.03891429982258404,0.022011563734386733,0.8902,4.919328617470236e-07,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
604800.0,0.03935551080003644,0.021984553773879777,0.8934,2.048861015168072e-07,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
691200.0,0.036061007568794455,0.02050587088149485,0.9066,2.3750310277826497e-07,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
777600.0,0.04519244924842268,0.02550127447545015,0.8362,3.7646363135298707e-07,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
864000.0,0.046769681926975476,0.02719627416657173,0.8048,5.597599837966575e-07,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
950400.0,0.044825672906228554,0.024976079634675467,0.8476,4.3233524433623574e-07,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
1036800.0,0.05867032346807471,0.031788294374070436,0.7958,4.4247329693639033e-07,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
1123200.0,0.05422121311480234,0.02978033428191235,0.8054,1.788920417518416e-07,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
1209600.0,0.04992264874019031,0.027612567655954674,0.8294,5.2734068183291e-08,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
1296000.0,0.049746112989600105,0.027977149360293593,0.8092,4.1065700186318324e-07,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
1382400.0,0.043932895908076974,0.024630596824831777,0.8486,1.0980427488240695e-12,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
1468800.0,0.04374877802452061,0.024735994259219362,0.8436,1.7958138395567995e-08,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
1555200.0,0.045079647675258946,0.02528444175467676,0.8492,5.811345407031545e-07,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
1641600.0,0.038273518138210054,0.021679295353267812,0.9,4.4193807126787686e-07,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
1728000.0,0.03779720531383838,0.021228633462782854,0.9036,4.892782897410893e-07,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
1814400.0,0.03433181668250478,0.019740641346737205,0.9222,3.9270985780724684e-07,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
1900800.0,0.03512336105178604,0.019960195355887975,0.9206,2.81802599456495e-07,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
1987200.0,0.03784385675002586,0.020790156385447,0.9044,3.767420413148366e-07,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
2073600.0,0.03873882836042889,0.021599705877862134,0.9082,8.530118519562462e-08,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
2160000.0,0.03458681602656569,0.019135165673200862,0.9322,3.178576860996901e-07,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
2246400.0,0.03545258806091887,0.020079116488733992,0.9158,3.77042340676584e-07,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
2332800.0,0.036109848603924896,0.020425056139285875,0.914,1.6334990873854105e-07,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
2419200.0,0.05160659033004397,0.02979137494224612,0.763,1.1201208607768739e-07,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
2505600.0,0.04629550091197297,0.026178500834968685,0.8378,9.739197987441486e-08,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
2592000.0,0.04299848333403219,0.024301694870511634,0.8656,4.314506080329657e-07,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
2678400.0,0.04358278301460412,0.02444414843406182,0.8666,7.091361390754017e-07,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
2764800.0,0.0432781706161467,0.024330186922216918,0.857,4.632392097432414e-08,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
2851200.0,0.04529586676560801,0.025348176086527008,0.8342,1.1606405693185409e-07,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
2937600.0,0.04136271490802764,0.022910524508666295,0.858,3.193196434424668e-07,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
3024000.0,0.040527916291196286,0.022806737835383534,0.855,2.4423121023223667e-08,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
3110400.0,0.03688738022205906,0.020394348151026746,0.8978,3.001349970013777e-07,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
3196800.0,0.03708734498453084,0.020460645933070863,0.8968,4.7187438879744297e-07,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
3283200.0,0.035258077420619795,0.01930759827133532,0.9084,5.60160285646452e-07,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
3369600.0,0.03912721937619672,0.021461471714449915,0.8798,4.5729637447039644e-07,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
3456000.0,0.04087605248693921,0.022707182225191625,0.8562,1.296639229544219e-07,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
3542400.0,0.042804601055875524,0.02415556790471834,0.8374,1.2942475707648974e-08,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
3628800.0,0.05102419153018123,0.029319905496351443,0.7514,8.729146589133684e-09,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
3715200.0,0.04499732597355567,0.024716006152652018,0.8384,2.4889131403454396e-07,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
3801600.0,0.057756212533688456,0.031834376162511,0.7462,4.850597791983088e-07,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
3888000.0,0.04707740360989579,0.02575816953076104,0.8152,2.0632225765095199e-07,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
3974400.0,0.043170044132879976,0.023825655042079473,0.8416,2.707616723584761e-07,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
4060800.0,0.040529411017482385,0.02283222205479041,0.8412,4.691010499129639e-07,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
4147200.0,0.04037166084633742,0.022436569709067166,0.8524,2.000734716059343e-07,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
4233600.0,0.03881791088333055,0.021464288179367044,0.8632,3.777349340567202e-07,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
4320000.0,0.037795805697451966,0.021301521993209782,0.8626,2.3045650804094343e-07,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
4406400.0,0.035381433426528476,0.01969009811798078,0.8866,5.563243104921593e-07,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
4492800.0,0.035781854463248386,0.020011964848461353,0.8894,2.1821541115016137e-07,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
4579200.0,0.03697947790672123,0.02050613886101514,0.8778,5.529338888307246e-07,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
4665600.0,0.03636802572881147,0.02021753495666138,0.8824,4.831171511143642e-07,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
4752000.0,0.03728980601625197,0.02037087011292226,0.8928,2.6394262662465717e-07,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
4838400.0,0.04011589011631932,0.022811428506521576,0.8534,4.006972420234642e-07,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
4924800.0,0.047478223691480304,0.027202339234276594,0.7986,7.430355652794945e-07,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
5011200.0,0.05134183812931175,0.02950406764372368,0.7726,3.0471121156348113e-07,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
5097600.0,0.04483752118158091,0.025423912810519256,0.8374,1.1246963105076612e-07,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
5184000.0,0.04822527870482138,0.02735072026578383,0.8164,4.8617966159806584e-08,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
5270400.0,0.050958352557987,0.02841275614039215,0.8262,7.55515954045235e-08,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
5356800.0,0.04454150173526031,0.025077686786856037,0.8602,5.97453550714263e-07,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
5443200.0,0.04566710072041003,0.025069109355845613,0.8708,3.7871855701566063e-07,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
5529600.0,0.05237881713471613,0.02781778105638417,0.8492,4.5773864217754787e-07,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
5616000.0,0.05166052615917179,0.02662414311845808,0.8594,4.2895198269096896e-07,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
5702400.0,0.053154313328689896,0.026573396281482285,0.8598,5.062961642480821e-07,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
5788800.0,0.04848879564162518,0.024766938965180424,0.8764,3.066151907956961e-08,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
5875200.0,0.058055241496718486,0.02965401368553767,0.835,8.700345753552649e-07,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
5961600.0,0.06494540284185539,0.03434584053688357,0.779,7.286466760259974e-07,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
6048000.0,0.06898072908057731,0.03693693799601614,0.7674,0.0006417359654990288,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
6134400.0,0.06685173089060467,0.039520630625540676,0.6774,1.0978587925321727e-06,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
6220800.0,0.06545459341950895,0.03695817146798464,0.7268,1.2971733676401941e-08,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
6307200.0,0.05960400459354503,0.03388055049454317,0.7498,1.9536225142253277e-06,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
6393600.0,0.05427184774950116,0.031168440926625764,0.7758,4.553044475582927e-07,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
6480000.0,0.056021193437230866,0.03169131038567015,0.7706,1.0764697766381286e-07,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
6566400.0,0.061786088688085425,0.03522666319790439,0.7142,1.2363163788204476e-06,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
6652800.0,0.06975372689416563,0.040743558463299266,0.6866,0.00100065643967088,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
6739200.0,0.05920270973693434,0.03276157002237383,0.771,0.0009489594383584641,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
6825600.0,0.05622793539359128,0.03192059747567521,0.7628,0.0010353123702778572,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
6912000.0,0.06065820579063853,0.03466207115046743,0.7028,0.0003057565011287438,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
6998400.0,0.05242559315219476,0.030076211235947267,0.7286,1.705015610855859e-07,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
7084800.0,0.047332691079100625,0.02709409706490468,0.7948,0.0007374609116496542,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
7171200.0,0.05429221264925437,0.03145724405667816,0.7312,0.00045999738240846597,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
7257600.0,0.05784821325712542,0.033181874244550186,0.7194,0.0006201044775553937,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
7344000.0,0.059340235445605176,0.03385196137798065,0.6966,0.00025084377763035485,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
7430400.0,0.06721594935990657,0.03899479416930762,0.6628,0.0005473073491262374,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
7516800.0,0.061832403289236705,0.03605666360749485,0.6574,9.13715594317286e-07,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
7603200.0,0.06790691749849437,0.03959498250657108,0.6478,0.0008175127596714325,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
7689600.0,0.07292804146574591,0.0430960202186302,0.608,0.00047762703975643756,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
7776000.0,0.06522954505273253,0.0376758768795129,0.6722,0.0007476463568207842,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
7862400.0,0.06951523394856417,0.04030832345001815,0.6568,0.0007763664968114873,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
7948800.0,0.06538239778706793,0.038587625589701316,0.652,0.0005584022672478174,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
8035200.0,0.06727589339199022,0.03908324873534568,0.6644,0.0007205139693518832,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
8121600.0,0.058879546260462115,0.03380483954335532,0.6896,1.0211271967573447e-06,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
8208000.0,0.054201014781927265,0.031580386832897614,0.7092,0.0003683347732653113,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
8294400.0,0.0588956032752441,0.034691987773237794,0.6688,0.0003433422831891765,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
8380800.0,0.062003925434358634,0.03687976110352692,0.6338,7.16713663063293e-07,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
8467200.0,0.06174493537450138,0.03485586423596262,0.691,2.4171686922759365e-06,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
8553600.0,0.06057488685851427,0.03558631687195219,0.6718,1.0849106079357078e-06,0.1105636905644317,38202.82975620568,0.0091628561149137,38398.23990626344,0.0102204868106392,0.1108322366425462,1.2872144711529046e-07,13854.650688481312,1.5489538763797162e-07
