coverage_sparse,RMSE,crps_norm,coverage90,sigma_u,l_u,tau_u,sigma_S,l_S,tau_S,sigma_tau,l_v,sigma_v,tau_v
172800.0,0.05250110327853596,0.02977631508210631,0.8486,0.09118747440214973,17346.632502361354,0.015403195898243372,2.163182180826359e-07,26577.704836784036,1.4098854507362287e-08,0.00010900391154566573,17346.632502361354,0.09118747440214973,0.015403195898243372
259200.0,0.04864094959789321,0.02768424011535848,0.8498,0.09373546614509608,19210.70103448838,0.01525918583258542,2.1066979891927514e-07,26721.259114400305,1.054844181967765e-08,9.131379132604732e-05,19210.70103448838,0.09373546614509608,0.01525918583258542
345600.0,0.053067220618167245,0.029904758480242356,0.8448,0.0817374469346745,14989.32111106791,0.013169908943570192,1.9635794972414542e-07,21329.782140665357,7.396929963534998e-09,5.659088955735237e-05,14989.32111106791,0.0817374469346745,0.013169908943570192
432000.0,0.044831378772492575,0.025235474961781232,0.799,0.07393144026653722,18219.819433914872,0.016784449397096713,8.838946548460496e-08,15946.583965798058,5.78499362940292e-09,5.011443886287798e-05,18219.819433914872,0.07393144026653722,0.016784449397096713
518400.0,0.04227716338105373,0.023813750275206064,0.8124,0.06863269925679315,18884.91906272887,0.017039882893422075,1.1415704540150034e-07,17568.762638459222,2.0772996553005e-09,1.6378159757468666e-05,18884.91906272887,0.06863269925679315,0.017039882893422075
604800.0,0.04435754314890837,0.025125093395803676,0.774,0.05933708237527052,14584.856396680312,0.013809631905404378,1.1247450126539918e-07,20263.410667444627,3.0367522381395677e-09,3.25346253143331e-05,14584.856396680312,0.05933708237527052,0.013809631905404378
691200.0,0.041917834604807525,0.02355224069947789,0.7766,0.05907177603101793,18192.96122281461,0.016758522302796924,8.462496627610288e-08,18045.50002447853,5.762839768957423e-09,6.149341719067039e-05,18192.96122281461,0.05907177603101793,0.016758522302796924
777600.0,0.04857043081419814,0.02715223992388371,0.806,0.05832177946024139,12603.568926301423,0.01474298861502106,1.6287730206816272e-07,21009.573858396074,6.629574189470817e-09,9.068692913108872e-05,12603.568926301423,0.05832177946024139,0.01474298861502106
864000.0,0.051804743133984435,0.029842275113497147,0.7548,0.06835393074535337,13830.092406471671,0.014365276715253644,1.3629125314176598e-07,29229.102896306762,9.365890124413123e-09,8.686300104628064e-05,13830.092406471671,0.06835393074535337,0.014365276715253644
950400.0,0.046074843994319846,0.025736423785173577,0.864,0.07934796939845157,15296.653486141991,0.014368765359583528,2.2183033790339928e-07,29596.70758749236,1.0823384181400868e-08,0.0001043118974889309,15296.653486141991,0.07934796939845157,0.014368765359583528
1036800.0,0.04979693007968091,0.02744374344643601,0.8528,0.08515502425618356,18152.509367693103,0.017918093255284602,3.124398097033924e-07,30176.513153207186,1.606132640878331e-10,7.36934459994307e-07,18152.509367693103,0.08515502425618356,0.017918093255284602
1123200.0,0.05136101762989054,0.028875670770743194,0.8482,0.09330933023118008,17549.0890202356,0.015673778566407767,2.2058081013686955e-07,23517.33985275796,2.5219897576885704e-10,1.2037025135228272e-06,17549.0890202356,0.09330933023118008,0.015673778566407767
1209600.0,0.052157412330042105,0.028999474509423907,0.8356,0.09288621063667327,18014.693061523856,0.015538177063165081,1.5572694120932508e-07,19711.008096730282,4.188035114640819e-09,2.3853427247853253e-05,18014.693061523856,0.09288621063667327,0.015538177063165081
1296000.0,0.05047583755039636,0.028462077760791647,0.8438,0.1005428194897409,20170.96737086733,0.016321725341137135,1.8847242225468395e-07,20133.749666399584,4.872217287498165e-09,3.0344059559036203e-05,20170.96737086733,0.1005428194897409,0.016321725341137135
1382400.0,0.04599748045973484,0.026095087311896532,0.8448,0.09756468287010017,21523.31293153068,0.01688810831873558,1.6455518236698158e-07,18459.03433023393,1.8590928985337452e-09,1.1498765263753827e-05,21523.31293153068,0.09756468287010017,0.01688810831873558
1468800.0,0.05120878518485243,0.028526688722531578,0.833,0.08796559230867211,15320.396729842234,0.01533457715771752,2.1046869857975757e-07,29432.752623675708,8.798099386063412e-09,6.141117926836159e-05,15320.396729842234,0.08796559230867211,0.01533457715771752
1555200.0,0.04997577302803113,0.02790269459560725,0.857,0.08471468773252001,16718.05352866042,0.014864943604275968,1.6756613845610911e-07,17499.63935298503,8.225407311093149e-09,8.480302656625769e-05,16718.05352866042,0.08471468773252001,0.014864943604275968
1641600.0,0.04178814424230483,0.023634294798581312,0.8236,0.0782477674807648,21686.86482874405,0.014631416089553756,1.3563345823111252e-07,20273.878874874474,1.5686580026300037e-08,0.00012345636503992058,21686.86482874405,0.0782477674807648,0.014631416089553756
1728000.0,0.039935718605393626,0.02257416692884132,0.777,0.06370336496263115,20655.481705443897,0.015968422452201172,1.0545363692264211e-07,22901.296592407092,1.044162687807415e-08,8.9588782539043e-05,20655.481705443897,0.06370336496263115,0.015968422452201172
1814400.0,0.036630498242446866,0.020893628336769565,0.8378,0.06704036152343627,19640.52018268032,0.014471089628275162,1.7797710541650179e-07,30787.78317352251,1.530663379219628e-08,0.00012557158291391112,19640.52018268032,0.06704036152343627,0.014471089628275162
1900800.0,0.035490376259414994,0.020042698975826584,0.848,0.05703869040090902,22042.279532993278,0.014076322770675446,1.561040110109546e-07,15694.6365389549,4.2100773877733995e-09,3.559630494237053e-05,22042.279532993278,0.05703869040090902,0.014076322770675446
1987200.0,0.03686340605478081,0.02028070976611123,0.8406,0.06149556297283542,20948.30441375265,0.013190223197255891,2.280825997317699e-07,31211.16913842662,1.2865426815001066e-08,0.00010561738094310757,20948.30441375265,0.06149556297283542,0.013190223197255891
2073600.0,0.03665223271467076,0.02049363688746118,0.8602,0.05575217438912894,18797.57415010257,0.013305808313401888,1.9308478462306023e-07,19643.073914181536,9.448614942678447e-09,9.056302456131585e-05,18797.57415010257,0.05575217438912894,0.013305808313401888
2160000.0,0.03337414345822864,0.01852517613674476,0.8262,0.06668359306028038,25303.42023727883,0.013787836612963464,1.6407371148445364e-07,35605.00420641263,1.6841100504889202e-08,0.00014065850254651704,25303.42023727883,0.06668359306028038,0.013787836612963464
2246400.0,0.03212574908090628,0.017933630383077676,0.8368,0.07650737729593281,30634.68348998136,0.01613822871015888,2.174012636185185e-07,51039.72567016405,1.8481935203432454e-08,0.0001549346988735559,30634.68348998136,0.07650737729593281,0.01613822871015888
2332800.0,0.03602858569425777,0.020347246440053323,0.8186,0.08299545259294736,29434.159395990235,0.016098056926452685,1.342097462369064e-07,26820.271176450442,1.9064473018435232e-08,0.0001320043347725781,29434.159395990235,0.08299545259294736,0.016098056926452685
2419200.0,0.05034376177406227,0.029385300163436382,0.7238,0.09330343845863934,30316.235271438713,0.01677462527607109,1.5593392946623915e-07,21723.801099644897,2.9298746768731433e-08,8.912674795033372e-05,30316.235271438713,0.09330343845863934,0.01677462527607109
2505600.0,0.048755969598649716,0.02782113994126247,0.819,0.09837047858442045,22821.39061829553,0.01553987900717187,1.6951583932452515e-07,21785.781757900546,8.461014012438356e-09,7.296417802794785e-05,22821.39061829553,0.09837047858442045,0.01553987900717187
2592000.0,0.04544468492358513,0.025830490952233953,0.812,0.09361974754749,23538.113024011935,0.01623217764537374,1.3894949443236426e-07,19512.83592641438,6.580826245609434e-09,2.061873616000574e-05,23538.113024011935,0.09361974754749,0.01623217764537374
2678400.0,0.043448328751376386,0.02397900718180039,0.8428,0.08952336773718814,21842.39525092731,0.018942187085918247,1.3572140360852076e-07,27261.314167486024,9.221094360766902e-09,6.308139332234534e-05,21842.39525092731,0.08952336773718814,0.018942187085918247
2764800.0,0.04549408021291832,0.02539622792501679,0.8456,0.08838548450814966,19112.888057513228,0.016344694943795247,1.2389375467818333e-07,19202.908691534667,1.616903251459698e-10,1.2167405448680504e-06,19112.888057513228,0.08838548450814966,0.016344694943795247
2851200.0,0.045857837491302726,0.025590251737428106,0.8548,0.09474496620643888,22267.82420643569,0.017054105095580967,1.643596410078075e-07,18808.376832149872,6.694641321609009e-09,3.3090094956423275e-05,22267.82420643569,0.09474496620643888,0.017054105095580967
2937600.0,0.03982530938920173,0.022292663701551817,0.834,0.0853305037989428,21012.68208713543,0.015925729527063916,1.0822746868535715e-07,21224.14743481974,9.78001560377227e-09,6.704896276662939e-05,21012.68208713543,0.0853305037989428,0.015925729527063916
3024000.0,0.041389956434616765,0.02335148958278156,0.8104,0.07586039008502403,19606.61239896589,0.01756338792849417,1.7732352825297564e-07,38778.03852729075,8.811342294455041e-09,6.893681281373246e-05,19606.61239896589,0.07586039008502403,0.01756338792849417
3110400.0,0.03768730981318658,0.021285993628116225,0.8056,0.0680851506598543,20133.716977080017,0.01655932294656572,9.90925161363487e-08,24798.20504558457,6.293516719004732e-09,5.5146737889291854e-05,20133.716977080017,0.0680851506598543,0.01655932294656572
3196800.0,0.03796105855094812,0.02104085796217063,0.7888,0.056080009618769806,19747.892421267323,0.01806152691243902,8.772406715473188e-08,21796.80261976988,3.749299887146774e-09,3.0408179195198388e-05,19747.892421267323,0.056080009618769806,0.01806152691243902
3283200.0,0.034056147872168686,0.01859321532169119,0.8292,0.06691376670068824,26979.654619239333,0.01824759050639317,1.1704311246339286e-07,32323.799752820178,1.129101372638129e-08,9.68843010589161e-05,26979.654619239333,0.06691376670068824,0.01824759050639317
3369600.0,0.03881308995502106,0.02181402577836433,0.7668,0.06666639926152497,26356.680877270053,0.018742077498899057,1.0807995491563263e-07,24220.611912469216,8.198053882470308e-09,5.868908543889458e-05,26356.680877270053,0.06666639926152497,0.018742077498899057
3456000.0,0.04311454300087325,0.024186514999542146,0.8214,0.07609707134488536,18437.489508874783,0.018527432208136848,1.4140094432428851e-07,25857.193368193428,8.296965428209974e-09,7.087827870183003e-05,18437.489508874783,0.07609707134488536,0.018527432208136848
3542400.0,0.04305285992733594,0.02439177362165653,0.8054,0.08421725483591336,23399.937272965148,0.0194129161211658,1.2548643230788766e-07,21686.941613558087,7.953460727675326e-09,7.70106507627489e-05,23399.937272965148,0.08421725483591336,0.0194129161211658
3628800.0,0.052592456531071814,0.030204977045323517,0.7466,0.08507835550539566,18208.431946434484,0.016341686253888568,1.0144432108824199e-07,17311.07463408235,8.148048559431466e-09,5.7253789921246085e-05,18208.431946434484,0.08507835550539566,0.016341686253888568
3715200.0,0.04568661129998537,0.025449012039733543,0.7932,0.09270858828833256,23504.95720161217,0.018601589375044466,1.2406793439395438e-07,26752.534853490473,2.4062108867124047e-10,9.787562504971067e-07,23504.95720161217,0.09270858828833256,0.018601589375044466
3801600.0,0.055308284928666386,0.029511148189787877,0.8538,0.09880250058842821,19007.9914163373,0.01434621831355846,2.1740414574069784e-07,20710.837557167713,1.7124331828006805e-08,0.00012608167916236448,19007.9914163373,0.09880250058842821,0.01434621831355846
3888000.0,0.047268144645529225,0.02622098689704542,0.821,0.09028277730443426,19909.347610154316,0.01566446970710582,1.847589418373514e-07,27474.17825540436,1.0356803098533794e-08,5.675085524735822e-05,19909.347610154316,0.09028277730443426,0.01566446970710582
3974400.0,0.045808682374423496,0.025575365662181278,0.8328,0.0899478361264613,19379.581659651907,0.017323853759079442,1.8983233348851034e-07,26456.853663692233,6.093528008689707e-09,3.0984344262864886e-05,19379.581659651907,0.0899478361264613,0.017323853759079442
4060800.0,0.043045103215728554,0.02410381624543736,0.815,0.08996075351781699,22124.255340851487,0.018141663580710336,1.860449631723048e-07,30142.270598237705,1.1423989398249275e-10,5.082135431177302e-07,22124.255340851487,0.08996075351781699,0.018141663580710336
4147200.0,0.04342875208628126,0.024064971967673873,0.8172,0.07791221981926996,19573.469477690727,0.018004866694167322,1.4712530317227986e-07,21305.29563669957,1.0964929897015863e-10,3.6770878104860834e-07,19573.469477690727,0.07791221981926996,0.018004866694167322
4233600.0,0.04202158212207408,0.023180442534065107,0.7936,0.07118712291015128,20434.512422565876,0.017284620359109316,1.7389846449388255e-07,26675.82477055275,8.529355492703399e-11,5.584471235197176e-07,20434.512422565876,0.07118712291015128,0.017284620359109316
4320000.0,0.042570010045950755,0.023809193746119225,0.7996,0.06044595604811253,13085.404281655956,0.014830834958202272,1.710711573824222e-07,36283.475386020036,9.193396750682962e-09,8.059873230494908e-05,13085.404281655956,0.06044595604811253,0.014830834958202272
4406400.0,0.03683949643209972,0.020664082750252215,0.7862,0.05588546821809018,23060.109870463533,0.018515769503799087,1.1119769991100638e-07,19069.979267533596,6.91315918242748e-09,6.254892870300686e-05,23060.109870463533,0.05588546821809018,0.018515769503799087
4492800.0,0.0350031729895255,0.019500204302618458,0.8212,0.050881791835122446,22794.01398072617,0.01973899134199974,1.8169642299886928e-07,25384.11733812891,4.866608339172824e-09,4.586321621440631e-05,22794.01398072617,0.050881791835122446,0.01973899134199974
4579200.0,0.03735468228594801,0.020197723636429417,0.7938,0.060719014064417515,25869.12227806879,0.02281498636764418,2.2286217761033346e-07,57515.16850257085,4.492041837834456e-09,3.527979557553252e-05,25869.12227806879,0.060719014064417515,0.02281498636764418
4665600.0,0.04004305798955835,0.02208461916764012,0.7902,0.06302365810979813,23187.928337491878,0.0225306060288154,1.240675564147512e-07,23458.387935199837,5.370640332959065e-11,3.499437761023139e-07,23187.928337491878,0.06302365810979813,0.0225306060288154
4752000.0,0.04293250679454851,0.022523384040009527,0.8142,0.08840520697196716,33201.81182788095,0.0247941614043525,1.3918112119637858e-07,28477.480357919478,1.0588232919091166e-08,8.799926621087925e-05,33201.81182788095,0.08840520697196716,0.0247941614043525
4838400.0,0.048592025893311026,0.02732121412328167,0.7846,0.06952137252746171,12613.15197706363,0.016602114401139945,1.382469339120248e-07,30150.425843674875,4.0696589838506694e-11,3.6940650903239045e-07,12613.15197706363,0.06952137252746171,0.016602114401139945
4924800.0,0.052392250217910954,0.029658608201551626,0.7896,0.07572388066724733,14339.547654263042,0.016314039758416093,2.455541170771871e-07,32562.00622802115,2.8345305219462534e-11,5.625005236749907e-07,14339.547654263042,0.07572388066724733,0.016314039758416093
5011200.0,0.05555416756337767,0.03189958280473541,0.7458,0.08444690450721053,19858.575506224468,0.017281833557089742,2.4146786609402526e-07,36245.79859718279,8.361677746333171e-09,6.322782644849137e-05,19858.575506224468,0.08444690450721053,0.017281833557089742
5097600.0,0.04683428262411194,0.02651098941683592,0.7672,0.0857278836546557,22884.42821214722,0.01810534726795161,1.309115723358357e-07,29315.30733002213,9.40169203235626e-09,7.052309347814434e-05,22884.42821214722,0.0857278836546557,0.01810534726795161
5184000.0,0.04424896370685689,0.02527038882033661,0.8174,0.09130979005090542,24738.185048860385,0.01666356838528105,2.0788350231439206e-07,33550.515254379985,1.529771039491448e-08,0.00011371765587751171,24738.185048860385,0.09130979005090542,0.01666356838528105
5270400.0,0.048827101744304824,0.027927985227327257,0.7856,0.08561334470448446,20924.78782117771,0.015887810724724238,1.7835426633156715e-07,29917.586582586064,6.801631579007041e-09,5.48482301793854e-05,20924.78782117771,0.08561334470448446,0.015887810724724238
5356800.0,0.04623639185019982,0.025980386411376354,0.7934,0.09466861090754511,26076.526058332856,0.017484447714348973,1.5974132350406193e-07,32863.79620124944,1.5273083455929242e-08,0.00010973723166805069,26076.526058332856,0.09466861090754511,0.017484447714348973
5443200.0,0.04851622018936838,0.027047533538934975,0.785,0.09048247484547728,23479.77511697084,0.017636158271667545,1.8198325482546242e-07,35808.3146741197,7.230708450047802e-09,4.782721942404488e-05,23479.77511697084,0.09048247484547728,0.017636158271667545
5529600.0,0.0504969431453361,0.027641941197448238,0.8274,0.07833428321202333,19364.663146029772,0.01617817703142056,2.274580685322485e-07,28503.20396046471,4.641039912303672e-09,4.270225865794374e-05,19364.663146029772,0.07833428321202333,0.01617817703142056
5616000.0,0.05354708241394343,0.026615906386380186,0.841,0.08388310852872512,16473.26840413228,0.013001645425025814,2.616997953229461e-07,49790.439832834694,2.9775444938262063e-11,1.2095630330039261e-07,16473.26840413228,0.08388310852872512,0.013001645425025814
5702400.0,0.049931554943736405,0.025041066111764074,0.818,0.061888762950551415,18713.415937938902,0.017594306167055263,1.9028089606563553e-07,33558.92980155493,1.724132850586744e-10,4.1332448306416095e-07,18713.415937938902,0.061888762950551415,0.017594306167055263
5788800.0,0.05449112662997537,0.027209874697689946,0.8116,0.0608898934241467,13835.96628945319,0.014011098120734077,1.5696746154934458e-07,31128.761769265988,3.4932863866208633e-09,2.9467990222005566e-05,13835.96628945319,0.0608898934241467,0.014011098120734077
5875200.0,0.06484652344968309,0.0340597994529954,0.7846,0.07028929557003413,11792.857098494918,0.01361347219572056,1.7657197522045908e-07,29703.036848609994,1.468549187937408e-10,8.574272754896699e-07,11792.857098494918,0.07028929557003413,0.01361347219572056
5961600.0,0.06872883356074191,0.03634131582877152,0.7804,0.09017561065285462,14080.472465938692,0.01464197952930113,1.8538515162908317e-07,36032.8999996652,1.1486519556218612e-10,6.919225157850868e-07,14080.472465938692,0.09017561065285462,0.01464197952930113
6048000.0,0.08067087809791046,0.04356685238192307,0.768,0.0933127541423275,11089.631489650921,0.011015912888284797,2.416878088257675e-07,34936.94875203881,3.143784915741443e-10,2.77948555893924e-06,11089.631489650921,0.0933127541423275,0.011015912888284797
6134400.0,0.07515431548344034,0.04321632385197542,0.7296,0.09094696858664628,12742.492037202384,0.011702899091325618,2.0439929108210518e-07,29563.678688616666,6.932856644911344e-11,2.168775613187452e-07,12742.492037202384,0.09094696858664628,0.011702899091325618
6220800.0,0.07082495483593655,0.03910427940617421,0.7656,0.09061966984084258,12616.717653894413,0.01109226757626918,2.017103738617104e-07,36910.85424828148,3.27160956642727e-10,2.137121921123581e-06,12616.717653894413,0.09061966984084258,0.01109226757626918
6307200.0,0.06920578004153577,0.03817393091611769,0.8006,0.09428253271044917,13746.108566185274,0.01063008415628566,2.4746374366499047e-07,31916.32409725644,9.619390748368745e-11,5.825965485354999e-07,13746.108566185274,0.09428253271044917,0.01063008415628566
6393600.0,0.0661856175872577,0.03669931814331727,0.7886,0.09441031558308845,14942.626854666081,0.011223147305433414,2.5177000317239433e-07,38078.173377901374,1.1034177875246539e-10,2.2325567774602294e-07,14942.626854666081,0.09441031558308845,0.011223147305433414
6480000.0,0.07326588798592107,0.03994011597518888,0.8078,0.092164902225434,13086.756628325682,0.010605321948452937,5.39395093717332e-07,52435.26003595681,2.6036389742990474e-11,1.7487183101347174e-07,13086.756628325682,0.092164902225434,0.010605321948452937
6566400.0,0.0715174990249086,0.039301505104685386,0.7732,0.08222186921695428,12301.213797449764,0.013459650633397427,3.033090774577863e-07,33447.7189871932,6.019633961135714e-11,3.040437919277913e-07,12301.213797449764,0.08222186921695428,0.013459650633397427
6652800.0,0.08581707839973556,0.04851645781463609,0.719,0.08935165946147133,10672.148794437484,0.009945222036819462,2.688520124587549e-07,35080.18775528814,6.000697438805451e-11,1.5191640620679763e-07,10672.148794437484,0.08935165946147133,0.009945222036819462
6739200.0,0.07814289734877566,0.04316969521040499,0.7662,0.0840481941873648,10554.752608821185,0.01126724083242751,4.090986782524214e-07,35489.237726589585,9.842953082310457e-11,3.1286017840906257e-07,10554.752608821185,0.0840481941873648,0.01126724083242751
6825600.0,0.07616488646879392,0.04182226058783016,0.7476,0.08514219604008182,9851.284138482937,0.009890550314621736,1.3458818574586296e-07,29939.32738934666,1.2922809926365958e-10,5.957111557779757e-07,9851.284138482937,0.08514219604008182,0.009890550314621736
6912000.0,0.07375026681915187,0.04161601768508255,0.6884,0.07421520236528004,10436.003858986438,0.010669718661588045,1.7341974290460135e-07,33368.93384261275,3.636582096756454e-11,2.6123482727798277e-07,10436.003858986438,0.07421520236528004,0.010669718661588045
6998400.0,0.06565068692569875,0.037128408536924506,0.7224,0.06586577667874742,10121.358428661955,0.010955811470033687,2.0010005472597887e-07,22483.544223288052,8.560318485609025e-12,1.0366296022017709e-07,10121.358428661955,0.06586577667874742,0.010955811470033687
7084800.0,0.06698834553939376,0.03742177889176278,0.7464,0.06664824958898338,8510.112702408696,0.010858052183720008,2.561890777871971e-07,27222.11340575468,4.026990230345769e-11,3.7543195106960467e-07,8510.112702408696,0.06664824958898338,0.010858052183720008
7171200.0,0.07340502143941215,0.04175083902652321,0.711,0.07094164320512786,9543.321268770724,0.010872393379399974,2.3972214099904875e-07,28960.756793975284,6.871028602144804e-11,4.0602859412478926e-07,9543.321268770724,0.07094164320512786,0.010872393379399974
7257600.0,0.08031124375980109,0.045334478085317084,0.7038,0.07580942509713699,9251.806178270348,0.011021590294996695,2.321280621691461e-07,23493.843770047428,8.183185641380079e-11,6.460990067381285e-07,9251.806178270348,0.07580942509713699,0.011021590294996695
7344000.0,0.07700069445013652,0.04297445655819652,0.7094,0.08264609900921427,11831.682931021023,0.01201337805721166,2.356429851668759e-07,32273.96776172638,7.208573119778317e-11,2.814706107063649e-07,11831.682931021023,0.08264609900921427,0.01201337805721166
7430400.0,0.08679496553562874,0.04873988632090593,0.6968,0.09353770829180853,12296.998384464647,0.01182277872091273,1.705279156863465e-07,18961.377432000227,2.1330051563705493e-10,6.281533727782643e-07,12296.998384464647,0.09353770829180853,0.01182277872091273
7516800.0,0.07455772576108968,0.042213207999075145,0.709,0.1035497103987219,18409.108627688933,0.01616266663705585,1.8260558243654064e-07,16336.85249095919,4.1423781881760437e-10,1.2821012339703193e-06,18409.108627688933,0.1035497103987219,0.01616266663705585
7603200.0,0.08990154602692776,0.0496842188368623,0.7488,0.11667731257151955,15119.095410196976,0.012019637030674416,2.1550753922461688e-07,16204.397453918515,2.142557910210132e-08,0.00017531272608930688,15119.095410196976,0.11667731257151955,0.012019637030674416
7689600.0,0.08469414171278943,0.047462870284506326,0.717,0.1078539692472882,15426.313512358218,0.012526095980286483,2.2594459297333925e-07,23159.96071424416,2.2527341473579542e-08,0.00020041243230658085,15426.313512358218,0.1078539692472882,0.012526095980286483
7776000.0,0.08276675950244654,0.04653232036849303,0.7448,0.10440062097794343,13279.925897386305,0.01186970577401998,2.2704410620553378e-07,19144.463314144847,1.182394787325215e-08,9.209202742874185e-05,13279.925897386305,0.10440062097794343,0.01186970577401998
7862400.0,0.08848480404941464,0.0492702743404603,0.729,0.10694604836642642,12949.450198215549,0.011509352034226242,2.3993305937114764e-07,21517.990247670463,6.589491038210351e-10,3.5029236028632653e-06,12949.450198215549,0.10694604836642642,0.011509352034226242
7948800.0,0.08324029823495778,0.047696325355389715,0.6988,0.09618449711446521,12925.74394349988,0.012814017700431293,2.3292907461972844e-07,22437.30610280579,1.0914940999174849e-08,8.359708613136652e-05,12925.74394349988,0.09618449711446521,0.012814017700431293
8035200.0,0.08260684845305648,0.046487178468078254,0.7116,0.09568378913574084,12304.256004099465,0.011726415800897434,1.815108285858414e-07,20076.85163902058,1.4335135359935645e-08,0.0001229085756347325,12304.256004099465,0.09568378913574084,0.011726415800897434
8121600.0,0.07090802478443611,0.040025283873567206,0.7106,0.0848743161461185,13885.015570398069,0.014262950544837127,1.7896017489729324e-07,22141.398166601382,1.2227830634856818e-08,9.988336835382833e-05,13885.015570398069,0.0848743161461185,0.014262950544837127
8208000.0,0.07310640317440498,0.040676139456110635,0.7382,0.08993602625288535,12296.723386522282,0.01110802323720483,1.8604897940781008e-07,19232.96634258399,4.0275330839906734e-10,2.022286058148307e-06,12296.723386522282,0.08993602625288535,0.01110802323720483
8294400.0,0.07434908431411479,0.04252253090520058,0.724,0.08600711609858437,12140.62073998172,0.011548612862368754,1.5977396893294562e-07,13014.09401265528,8.931872313058933e-09,9.150293139673649e-05,12140.62073998172,0.08600711609858437,0.011548612862368754
8380800.0,0.07666338403496765,0.04427544953507819,0.6798,0.07762459739375455,12761.198224528558,0.011632159770037192,2.2337255439398459e-07,19502.245404457775,1.3443993869301025e-08,0.00010867397347112246,12761.198224528558,0.07762459739375455,0.011632159770037192
8467200.0,0.07647214411941777,0.0434436313774107,0.7094,0.09401457398646161,13913.92780046464,0.012036944501891368,1.7852960074660915e-07,20910.68273757862,1.372352014530321e-08,0.00015133552275012606,13913.92780046464,0.09401457398646161,0.012036944501891368
8553600.0,0.06988709393670292,0.040652581625018766,0.6992,0.09866346803957624,18626.458211477646,0.0175139751572032,1.84736981304851e-07,22336.455674253575,1.648496063433584e-08,0.00014193338915865946,18626.458211477646,0.09866346803957624,0.0175139751572032
